Project Code,PA/NF Status,Model Name,Model Family,Platform,Platform Group,Fuel Type,Fuel Type Group,Build Type,OEM,Brand,Segment,Body Type,SSS,Brand Indicator,YEAR, Volume(simulation) ,Volume Property,PR Status,SOP Time,EOP Time,Model Family SOP,Model Family EOP,Volume Level,C6 Premises,Cloud Info,Remark
VW316/7CS_B,NF,Lounge SUVe,Lounge SUVe,MEB 31A,MEB,BEV,NEV,CKD,SAIC-VW,VW,B,SUV/CUV,NEV,Volume,2022," 96,133 ",AaK,PR66.SP,2018/3/1,2022/3/1,,,Vol.  Level,KAK0119,,
VW316/7CS_B1,PA,Lounge SUVe PA,Lounge SUVe,MEB 31A,MEB,BEV,NEV,CKD,SAIC-VW,VW,B,SUV/CUV,NEV,Volume,2022," 63,485 ",AaK,PR66.SP,2022/3/1,2025/1/1,,,Vol.  Level,KAK0119,,
VW316/7CS_B1,PA,Lounge SUVe PA,Lounge SUVe,MEB 31A,MEB,BEV,NEV,CKD,SAIC-VW,VW,B,SUV/CUV,NEV,Volume,2023," 141,252 ",AaK,PR66.SP,2022/3/1,2025/1/1,,,Vol.  Level,KAK0119,,
VW316/7CS_B1,PA,Lounge SUVe PA,Lounge SUVe,MEB 31A,MEB,BEV,NEV,CKD,SAIC-VW,VW,B,SUV/CUV,NEV,Volume,2024," 131,803 ",AaK,PR66.SP,2022/3/1,2025/1/1,,,Vol.  Level,KAK0119,,
VW316/7CS_B1,PA,Lounge SUVe PA,Lounge SUVe,MEB 31A,MEB,BEV,NEV,CKD,SAIC-VW,VW,B,SUV/CUV,NEV,Volume,2025," 103,949 ",AaK,PR66.SP,2022/3/1,2025/1/1,,,Vol.  Level,KAK0119,,
VW326/7CS_B,NF,Lounge SUVe NF,Lounge SUVe,MEB 31A,MEB,BEV,NEV,CKD,SAIC-VW,VW,B,SUV/CUV,NEV,Volume,2025," 137,121 ",AaK,PR66.SP,2025/1/1,2099/12/1,,,Vol.  Level,KAK0119,,
VW326/7CS_B,NF,Lounge SUVe NF,Lounge SUVe,MEB 31A,MEB,BEV,NEV,CKD,SAIC-VW,VW,B,SUV/CUV,NEV,Volume,2026," 222,719 ",AaK,PR66.SP,2025/1/1,2099/12/1,,,Vol.  Level,KAK0119,,
VW326/7CS_B,NF,Lounge SUVe NF,Lounge SUVe,MEB 31A,MEB,BEV,NEV,CKD,SAIC-VW,VW,B,SUV/CUV,NEV,Volume,2027," 201,895 ",AaK,PR66.SP,2025/1/1,2099/12/1,,,Vol.  Level,KAK0119,,
VW311/7CS_B,NF,Aero A,Aero A,MEB 31,MEB,BEV,NEV,CKD,SAIC-VW,VW,A,Sedan,NEV,Volume,2022," 47,614 ",AaK,PR66.SP,3797/1/1,3797/1/1,,,Vol.  Level,KAK0119,,
VW311/7CS_B,NF,Aero A,Aero A,MEB 31,MEB,BEV,NEV,CKD,SAIC-VW,VW,A,Sedan,NEV,Volume,2023," 34,552 ",AaK,PR66.SP,3797/1/1,3797/1/1,,,Vol.  Level,KAK0119,,
VW311/7CS_B,NF,Aero A,Aero A,MEB 31,MEB,BEV,NEV,CKD,SAIC-VW,VW,A,Sedan,NEV,Volume,2024," 38,200 ",AaK,PR66.SP,3797/1/1,3797/1/1,,,Vol.  Level,KAK0119,,
VW311/7CS_B,NF,Aero A,Aero A,MEB 31,MEB,BEV,NEV,CKD,SAIC-VW,VW,A,Sedan,NEV,Volume,2025," 38,102 ",AaK,PR66.SP,3797/1/1,3797/1/1,,,Vol.  Level,KAK0119,,
VW311/7CS_B1,PA,Aero A PA,Aero A,MEB 31,MEB,BEV,NEV,CKD,SAIC-VW,VW,A,Sedan,NEV,Volume,2025," 65,928 ",AaK,PR66.SP,3797/1/1,3797/1/1,,,Vol.  Level,KAK0119,,
VW311/7CS_B1,PA,Aero A PA,Aero A,MEB 31,MEB,BEV,NEV,CKD,SAIC-VW,VW,A,Sedan,NEV,Volume,2026," 47,800 ",AaK,PR66.SP,3797/1/1,3797/1/1,,,Vol.  Level,KAK0119,,
VW311/7CS_B1,PA,Aero A PA,Aero A,MEB 31,MEB,BEV,NEV,CKD,SAIC-VW,VW,A,Sedan,NEV,Volume,2027," 61,013 ",AaK,PR66.SP,3797/1/1,3797/1/1,,,Vol.  Level,KAK0119,,
VW316/5CS_B,NF,Tharu BEV,Tharu,MQB 37 SUV,MQB,BEV,NEV,CKD,SAIC-VW,VW,A,SUV/CUV,NEV,Volume,2017," 49,068 ",AaK,PR66.SP,3797/1/1,3797/1/1,,,Vol.  Level,KAK0119,,
VW316/5CS_B,NF,Tharu BEV,Tharu,MQB 37 SUV,MQB,BEV,NEV,CKD,SAIC-VW,VW,A,SUV/CUV,NEV,Volume,2018," 18,495 ",AaK,PR66.SP,3797/1/1,3797/1/1,,,Vol.  Level,KAK0119,,
VW331/4CS_B,NF,Lavida BEV,Lavida,MQB 37,MQB,BEV,NEV,CKD,SAIC-VW,VW,A,Sedan,NEV,Volume,2017," 41,069 ",AaK,PR66.SP,3797/1/1,2020/12/1,,,Vol.  Level,KAK0119,,
VW331/4CS_B,NF,Lavida BEV,Lavida,MQB 37,MQB,BEV,NEV,CKD,SAIC-VW,VW,A,Sedan,NEV,Volume,2018," 71,397 ",AaK,PR66.SP,3797/1/1,2020/12/1,,,Vol.  Level,KAK0119,,
VW331/4CS_B,NF,Lavida BEV,Lavida,MQB 37,MQB,BEV,NEV,CKD,SAIC-VW,VW,A,Sedan,NEV,Volume,2019," 60,717 ",AaK,PR66.SP,3797/1/1,2020/12/1,,,Vol.  Level,KAK0119,,
AU416/2CX_B,NF,Q6 e-tron,Q6 e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2020," 23,120 ",AaK,PR66.SP,2020/9/1,2027/9/1,,,Vol.  Level,KAK0119,,
AU416/2CX_B,NF,Q6 e-tron,Q6 e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2021," 67,621 ",AaK,PR66.SP,2020/9/1,2027/9/1,,,Vol.  Level,KAK0119,,
AU416/2CX_B,NF,Q6 e-tron,Q6 e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2022," 47,110 ",AaK,PR66.SP,2020/9/1,2027/9/1,,,Vol.  Level,KAK0119,,
AU416/2CX_B,NF,Q6 e-tron,Q6 e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2023," 59,189 ",AaK,PR66.SP,2020/9/1,2027/9/1,,,Vol.  Level,KAK0119,,
AU416/2CX_B,NF,Q6 e-tron,Q6 e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2024," 96,755 ",AaK,PR66.SP,2020/9/1,2027/9/1,,,Vol.  Level,KAK0119,,
AU416/2CX_B,NF,Q6 e-tron,Q6 e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2025," 118,609 ",AaK,PR66.SP,2020/9/1,2027/9/1,,,Vol.  Level,KAK0119,,
AU416/2CX_B,NF,Q6 e-tron,Q6 e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2026," 81,622 ",AaK,PR66.SP,2020/9/1,2027/9/1,,,Vol.  Level,KAK0119,,
AU416/2CX_B,NF,Q6 e-tron,Q6 e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2027," 121,311 ",AaK,PR66.SP,2020/9/1,2027/9/1,,,Vol.  Level,KAK0119,,
AU416/3CX_B,NF,Q6 Coupe e-tron,Q6 Coupe e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2021," 52,166 ",AaK,PR66.SP,2020/12/1,2027/12/1,,,Vol.  Level,KAK0119,,
AU416/3CX_B,NF,Q6 Coupe e-tron,Q6 Coupe e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2022," 40,019 ",AaK,PR66.SP,2020/12/1,2027/12/1,,,Vol.  Level,KAK0119,,
AU416/3CX_B,NF,Q6 Coupe e-tron,Q6 Coupe e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2023," 31,572 ",AaK,PR66.SP,2020/12/1,2027/12/1,,,Vol.  Level,KAK0119,,
AU416/3CX_B,NF,Q6 Coupe e-tron,Q6 Coupe e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2024," 81,139 ",AaK,PR66.SP,2020/12/1,2027/12/1,,,Vol.  Level,KAK0119,,
AU416/3CX_B,NF,Q6 Coupe e-tron,Q6 Coupe e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2025," 80,755 ",AaK,PR66.SP,2020/12/1,2027/12/1,,,Vol.  Level,KAK0119,,
AU416/3CX_B,NF,Q6 Coupe e-tron,Q6 Coupe e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2026," 41,833 ",AaK,PR66.SP,2020/12/1,2027/12/1,,,Vol.  Level,KAK0119,,
AU416/3CX_B,NF,Q6 Coupe e-tron,Q6 Coupe e-tron,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,B,SUV/CUV,NEV,Premium,2027," 50,556 ",AaK,PR66.SP,2020/12/1,2027/12/1,,,Vol.  Level,KAK0119,,
AU511/4CX_B,NF,E6 Lim,E6 Lim,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,C,Sedan,NEV,Premium,2021," 36,799 ",AaK,PR66.SP,2021/5/1,2099/12/1,,,Vol.  Level,KAK0119,,
AU511/4CX_B,NF,E6 Lim,E6 Lim,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,C,Sedan,NEV,Premium,2022," 96,484 ",AaK,PR66.SP,2021/5/1,2099/12/1,,,Vol.  Level,KAK0119,,
AU511/4CX_B,NF,E6 Lim,E6 Lim,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,C,Sedan,NEV,Premium,2023," 120,167 ",AaK,PR66.SP,2021/5/1,2099/12/1,,,Vol.  Level,KAK0119,,
AU511/4CX_B,NF,E6 Lim,E6 Lim,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,C,Sedan,NEV,Premium,2024," 150,050 ",AaK,PR66.SP,2021/5/1,2099/12/1,,,Vol.  Level,KAK0119,,
AU511/4CX_B,NF,E6 Lim,E6 Lim,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,C,Sedan,NEV,Premium,2025," 133,272 ",AaK,PR66.SP,2021/5/1,2099/12/1,,,Vol.  Level,KAK0119,,
AU511/4CX_B,NF,E6 Lim,E6 Lim,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,C,Sedan,NEV,Premium,2026," 163,902 ",AaK,PR66.SP,2021/5/1,2099/12/1,,,Vol.  Level,KAK0119,,
AU511/4CX_B,NF,E6 Lim,E6 Lim,PPE 41,PPE,BEV,NEV,CKD,JV TBD,Audi,C,Sedan,NEV,Premium,2027," 142,269 ",AaK,PR66.SP,2021/5/1,2099/12/1,,,Vol.  Level,KAK0119,,
BC311/2CN_K,NF,VA3,VA3,PQ 25GL,PQ,ICE,ICE,CKD,FAW-VW,Jetta,A,Sedan,Entry,Economy,2018," 56,519 ",AaK,PR66.OP,2016/6/1,2019/12/1,2016/6/1,2019/12/1,Vol.  Level,KAK0119,,
BC311/2CN_K,NF,VA3,VA3,PQ 25GL,PQ,ICE,ICE,CKD,FAW-VW,Jetta,A,Sedan,Entry,Economy,2019," 80,181 ",AaK,PR66.OP,2016/6/1,2019/12/1,2016/6/1,2019/12/1,Vol.  Level,KAK0119,,
BC316/0CN_K,NF,VS5,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2018," 139,456 ",AaK,PR66.OP,2016/6/1,2020/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K,NF,VS5,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2019," 96,423 ",AaK,PR66.OP,2016/6/1,2020/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K,NF,VS5,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2020," 118,076 ",AaK,PR66.OP,2016/6/1,2020/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K,NF,VS5,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2021," 85,933 ",AaK,PR66.OP,2016/6/1,2020/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K1,PA,VS5 PA1,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2021," 92,382 ",AaK,PR66.OP,2020/12/1,2022/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K1,PA,VS5 PA1,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2022," 125,334 ",AaK,PR66.OP,2020/12/1,2022/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K1,PA,VS5 PA1,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2023," 60,017 ",AaK,PR66.OP,2020/12/1,2022/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K2,PA,VS5 PA2,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2023," 84,647 ",AaK,PR66.OP,2022/12/1,2024/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K2,PA,VS5 PA2,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2024," 122,224 ",AaK,PR66.OP,2022/12/1,2024/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K2,PA,VS5 PA2,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2025," 82,815 ",AaK,PR66.OP,2022/12/1,2024/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K3,PA,VS5 PA3,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2025," 97,706 ",AaK,PR66.OP,2024/12/1,2026/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K3,PA,VS5 PA3,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2026," 127,882 ",AaK,PR66.OP,2024/12/1,2026/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K3,PA,VS5 PA3,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2027," 68,082 ",AaK,PR66.OP,2024/12/1,2026/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/0CN_K4,PA,VS5 PA4,VS5,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2027," 64,647 ",AaK,PR66.OP,2026/12/1,2099/12/1,2016/6/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K,NF,VS7,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2018," 146,163 ",AaK,PR66.OP,2016/12/1,2020/6/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K,NF,VS7,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2019," 219,511 ",AaK,PR66.OP,2016/12/1,2020/6/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K,NF,VS7,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2020," 148,034 ",AaK,PR66.OP,2016/12/1,2020/6/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K1,PA,VS7 PA1,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2020," 87,280 ",AaK,PR66.OP,2020/6/1,2022/6/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K1,PA,VS7 PA1,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2021," 247,292 ",AaK,PR66.OP,2020/6/1,2022/6/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K1,PA,VS7 PA1,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2022," 206,675 ",AaK,PR66.OP,2020/6/1,2022/6/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K2,PA,VS7 PA2,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2022," 103,785 ",AaK,PR66.OP,2022/6/1,2024/6/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K2,PA,VS7 PA2,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2023," 244,397 ",AaK,PR66.OP,2022/6/1,2024/6/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K2,PA,VS7 PA2,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2024," 154,861 ",AaK,PR66.OP,2022/6/1,2024/6/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K3,PA,VS7 PA3,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2024," 95,386 ",AaK,PR66.OP,2024/6/1,2026/6/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K3,PA,VS7 PA3,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2025," 234,578 ",AaK,PR66.OP,2024/6/1,2026/6/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K3,PA,VS7 PA3,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2026," 138,809 ",AaK,PR66.OP,2024/6/1,2026/6/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K4,PA,VS7 PA4,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2026," 88,860 ",AaK,PR66.OP,2026/6/1,2099/12/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/1CN_K4,PA,VS7 PA4,VS7,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2027," 204,942 ",AaK,PR66.OP,2026/6/1,2099/12/1,2016/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/2CN_K,NF,A+ SMV,A+ SMV,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2020," 121,107 ",AaK,PR66.OP,2019/12/1,2021/12/1,2019/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/2CN_K,NF,A+ SMV,A+ SMV,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2021," 136,597 ",AaK,PR66.OP,2019/12/1,2021/12/1,2019/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/2CN_K,NF,A+ SMV,A+ SMV,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2022," 80,834 ",AaK,PR66.OP,2019/12/1,2021/12/1,2019/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/2CN_K1,PA,A+ SMV PA1,A+ SMV,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2022," 83,040 ",AaK,PR66.OP,2021/12/1,2023/12/1,2019/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/2CN_K1,PA,A+ SMV PA1,A+ SMV,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2023," 112,274 ",AaK,PR66.OP,2021/12/1,2023/12/1,2019/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/2CN_K1,PA,A+ SMV PA1,A+ SMV,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2024," 89,336 ",AaK,PR66.OP,2021/12/1,2023/12/1,2019/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/2CN_K2,PA,A+ SMV PA2,A+ SMV,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2024," 61,344 ",AaK,PR66.OP,2023/12/1,2025/12/1,2019/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/2CN_K2,PA,A+ SMV PA2,A+ SMV,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2025," 118,574 ",AaK,PR66.OP,2023/12/1,2025/12/1,2019/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/2CN_K2,PA,A+ SMV PA2,A+ SMV,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2026," 75,990 ",AaK,PR66.OP,2023/12/1,2025/12/1,2019/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/2CN_K3,PA,A+ SMV PA3,A+ SMV,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2026," 100,471 ",AaK,PR66.OP,2025/12/1,2099/12/1,2019/12/1,2099/12/31,Vol.  Level,KAK0119,,
BC316/2CN_K3,PA,A+ SMV PA3,A+ SMV,MQB 37 SUV Global,MQB,ICE,ICE,CKD,FAW-VW,Jetta,A,SUV/CUV,Entry,Economy,2027," 105,082 ",AaK,PR66.OP,2025/12/1,2099/12/1,2019/12/1,2099/12/31,Vol.  Level,KAK0119,,
SE316/8CM_B,NF,Tavascan,Tavascan,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,SUV/CUV,NEV,Volume,2020," 22,295 ",AaK,PR66.OP,2020/6/1,2099/12/1,2020/6/1,2099/12/31,Vol.  Level,KAK0119,,
SE316/8CM_B,NF,Tavascan,Tavascan,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,SUV/CUV,NEV,Volume,2021," 22,592 ",AaK,PR66.OP,2020/6/1,2099/12/1,2020/6/1,2099/12/31,Vol.  Level,KAK0119,,
SE316/8CM_B,NF,Tavascan,Tavascan,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,SUV/CUV,NEV,Volume,2022," 49,846 ",AaK,PR66.OP,2020/6/1,2099/12/1,2020/6/1,2099/12/31,Vol.  Level,KAK0119,,
SE316/8CM_B,NF,Tavascan,Tavascan,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,SUV/CUV,NEV,Volume,2023," 50,875 ",AaK,PR66.OP,2020/6/1,2099/12/1,2020/6/1,2099/12/31,Vol.  Level,KAK0119,,
SE316/8CM_B,NF,Tavascan,Tavascan,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,SUV/CUV,NEV,Volume,2024," 76,835 ",AaK,PR66.OP,2020/6/1,2099/12/1,2020/6/1,2099/12/31,Vol.  Level,KAK0119,,
SE316/8CM_B,PA,Tavascan PA,Tavascan,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,SUV/CUV,NEV,Volume,2024," 61,758 ",AaK,PR66.OP,2020/6/1,2099/12/1,2020/6/1,2099/12/31,Vol.  Level,KAK0119,,
SE316/8CM_B1,PA,Tavascan PA,Tavascan,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,SUV/CUV,NEV,Volume,2025," 82,415 ",AaK,PR66.OP,2020/6/1,2099/12/1,2020/6/1,2099/12/31,Vol.  Level,KAK0119,,
SE316/8CM_B1,PA,Tavascan PA,Tavascan,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,SUV/CUV,NEV,Volume,2026," 90,440 ",AaK,PR66.OP,2020/6/1,2099/12/1,2020/6/1,2099/12/31,Vol.  Level,KAK0119,,
SE316/8CM_B1,PA,Tavascan PA,Tavascan,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,SUV/CUV,NEV,Volume,2027," 104,338 ",AaK,PR66.OP,2020/6/1,2099/12/1,2020/6/1,2099/12/31,Vol.  Level,KAK0119,,
,NF,A COSe,A COSe,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,Sedan,NEV,Volume,2021," 32,775 ",AaK,PR66.OP,2021/6/1,2099/12/1,2021/6/1,2099/12/31,Vol.  Level,KAK0119,,
,NF,A COSe,A COSe,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,Sedan,NEV,Volume,2022," 87,460 ",AaK,PR66.OP,2021/6/1,2099/12/1,2021/6/1,2099/12/31,Vol.  Level,KAK0119,,
,NF,A COSe,A COSe,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,Sedan,NEV,Volume,2023," 120,061 ",AaK,PR66.OP,2021/6/1,2099/12/1,2021/6/1,2099/12/31,Vol.  Level,KAK0119,,
,NF,A COSe,A COSe,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,Sedan,NEV,Volume,2024," 113,027 ",AaK,PR66.OP,2021/6/1,2099/12/1,2021/6/1,2099/12/31,Vol.  Level,KAK0119,,
,NF,A COSe,A COSe,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,Sedan,NEV,Volume,2025," 114,797 ",AaK,PR66.OP,2021/6/1,2099/12/1,2021/6/1,2099/12/31,Vol.  Level,KAK0119,,
,PA,A COSe PA,A COSe,MEB 31,MEB,BEV,NEV,CKD,JAC-VW,Cupra,A,Sedan,NEV,Volume,2025," 55,782 ",AaK,PR66.OP,2021/6/1,2099/12/1,2021/6/1,2099/12/31,Vol.  Level,KAK0119,,
